engine,query_name,run_idx,execution_time_s
duckdb,query_45.sql,8,0.567098
duckdb,query_46.sql,8,0.985813
duckdb,query_47.sql,8,2.149844
duckdb,query_48.sql,8,0.899112
duckdb,query_49.sql,8,1.257405
duckdb,query_50.sql,8,0.766744
duckdb,query_51.sql,8,3.721481
duckdb,query_52.sql,8,0.671732
duckdb,query_53.sql,8,0.742877
duckdb,query_54.sql,8,0.827938
duckdb,query_55.sql,8,0.621530
duckdb,query_56.sql,8,1.080650
duckdb,query_57.sql,8,1.141695
duckdb,query_58.sql,8,1.176458
duckdb,query_60.sql,8,1.033353
duckdb,query_61.sql,8,0.290055
duckdb,query_62.sql,8,0.469614
duckdb,query_63.sql,8,0.681110
duckdb,query_64.sql,8,2.291200
duckdb,query_65.sql,8,1.494723
duckdb,query_66.sql,8,0.687128
duckdb,query_67.sql,8,7.662494
duckdb,query_68.sql,8,1.027663
duckdb,query_69.sql,8,0.765792
duckdb,query_70.sql,8,0.791173
duckdb,query_71.sql,8,0.979207
duckdb,query_72.sql,8,1.191853
duckdb,query_73.sql,8,0.710252
duckdb,query_74.sql,8,1.218738
duckdb,query_75.sql,8,2.179005
duckdb,query_76.sql,8,1.112111
duckdb,query_77.sql,8,0.760110
duckdb,query_78.sql,8,3.202364
duckdb,query_79.sql,8,0.795044
duckdb,query_80.sql,8,1.561859
duckdb,query_81.sql,8,0.695363
duckdb,query_82.sql,8,0.620706
duckdb,query_83.sql,8,0.430780
duckdb,query_84.sql,8,0.318145
duckdb,query_85.sql,8,0.657950
duckdb,query_86.sql,8,0.510698
duckdb,query_87.sql,8,0.904932
duckdb,query_88.sql,8,0.931529
duckdb,query_89.sql,8,0.758889
duckdb,query_90.sql,8,0.398565
duckdb,query_91.sql,8,0.293029
duckdb,query_92.sql,8,0.397712
duckdb,query_93.sql,8,2.046334
duckdb,query_94.sql,8,0.482228
duckdb,query_95.sql,8,1.527553
duckdb,query_96.sql,8,0.462020
duckdb,query_97.sql,8,1.596054
duckdb,query_98.sql,8,0.872837
duckdb,query_99.sql,8,0.651630
duckdb,query_1.sql,9,0.540145
duckdb,query_2.sql,9,0.581057
duckdb,query_3.sql,9,0.588063
duckdb,query_4.sql,9,2.347596
duckdb,query_5.sql,9,1.249849
duckdb,query_6.sql,9,0.759165
duckdb,query_7.sql,9,1.014030
duckdb,query_8.sql,9,0.871654
duckdb,query_9.sql,9,0.848769
duckdb,query_10.sql,9,0.749240
duckdb,query_11.sql,9,1.586253
duckdb,query_12.sql,9,0.466357
duckdb,query_13.sql,9,0.998324
duckdb,query_14.sql,9,4.504104
duckdb,query_15.sql,9,0.422765
duckdb,query_16.sql,9,0.392384
duckdb,query_17.sql,9,1.108214
duckdb,query_18.sql,9,0.446340
duckdb,query_19.sql,9,1.148157
duckdb,query_20.sql,9,0.377710
duckdb,query_21.sql,9,0.359587
duckdb,query_22.sql,9,2.436178
duckdb,query_23.sql,9,3.941611
duckdb,query_24.sql,9,0.765896
duckdb,query_25.sql,9,0.991225
duckdb,query_26.sql,9,0.517540
duckdb,query_27.sql,9,1.132592
duckdb,query_28.sql,9,0.937594
duckdb,query_29.sql,9,1.115326
duckdb,query_30.sql,9,0.505472
duckdb,query_31.sql,9,0.781822
duckdb,query_32.sql,9,0.382406
duckdb,query_33.sql,9,0.884717
duckdb,query_34.sql,9,0.830227
duckdb,query_35.sql,9,1.068073
duckdb,query_36.sql,9,0.861847
duckdb,query_37.sql,9,0.989114
duckdb,query_38.sql,9,0.856942
duckdb,query_39.sql,9,0.486697
duckdb,query_40.sql,9,0.451898
duckdb,query_41.sql,9,0.266697
duckdb,query_42.sql,9,0.675147
duckdb,query_43.sql,9,0.678307
duckdb,query_44.sql,9,0.948907
duckdb,query_45.sql,9,0.552601
duckdb,query_46.sql,9,1.025553
duckdb,query_47.sql,9,2.184612
duckdb,query_48.sql,9,0.937267
duckdb,query_49.sql,9,1.136640
duckdb,query_50.sql,9,0.706552
duckdb,query_51.sql,9,3.701024
duckdb,query_52.sql,9,0.626337
duckdb,query_53.sql,9,0.857435
duckdb,query_54.sql,9,0.938086
duckdb,query_55.sql,9,0.614317
duckdb,query_56.sql,9,0.955298
duckdb,query_57.sql,9,1.064181
duckdb,query_58.sql,9,1.094458
duckdb,query_60.sql,9,1.174426
duckdb,query_61.sql,9,0.271259
duckdb,query_62.sql,9,0.501218
duckdb,query_63.sql,9,0.642976
duckdb,query_64.sql,9,2.157856
duckdb,query_65.sql,9,1.474869
duckdb,query_66.sql,9,0.687682
duckdb,query_67.sql,9,8.041117
duckdb,query_68.sql,9,1.024087
duckdb,query_69.sql,9,0.734776
duckdb,query_70.sql,9,0.734367
duckdb,query_71.sql,9,1.039807
duckdb,query_72.sql,9,1.220334
duckdb,query_73.sql,9,0.697702
duckdb,query_74.sql,9,1.252190
duckdb,query_75.sql,9,2.157646
duckdb,query_76.sql,9,1.094833
duckdb,query_77.sql,9,0.810930
duckdb,query_78.sql,9,3.364275
duckdb,query_79.sql,9,0.800332
duckdb,query_80.sql,9,1.762137
duckdb,query_81.sql,9,0.626239
duckdb,query_82.sql,9,0.606582
duckdb,query_83.sql,9,0.479572
duckdb,query_84.sql,9,0.310125
duckdb,query_85.sql,9,0.696611
duckdb,query_86.sql,9,0.549919
duckdb,query_87.sql,9,0.872899
duckdb,query_88.sql,9,1.104101
duckdb,query_89.sql,9,0.785416
duckdb,query_90.sql,9,0.306752
duckdb,query_91.sql,9,0.267435
duckdb,query_92.sql,9,0.525776
duckdb,query_93.sql,9,2.209411
duckdb,query_94.sql,9,0.479076
duckdb,query_95.sql,9,1.466839
duckdb,query_96.sql,9,0.519363
duckdb,query_97.sql,9,1.604799
duckdb,query_98.sql,9,0.902452
duckdb,query_99.sql,9,0.570351
duckdb,query_1.sql,10,0.493510
duckdb,query_2.sql,10,0.564318
duckdb,query_3.sql,10,0.571174
duckdb,query_4.sql,10,2.318217
duckdb,query_5.sql,10,1.231686
duckdb,query_6.sql,10,0.799364
duckdb,query_7.sql,10,1.095462
duckdb,query_8.sql,10,0.871976
duckdb,query_9.sql,10,0.840061
duckdb,query_10.sql,10,0.694503
duckdb,query_11.sql,10,1.591769
duckdb,query_12.sql,10,0.524524
duckdb,query_13.sql,10,1.019021
duckdb,query_14.sql,10,4.548633
duckdb,query_15.sql,10,0.428191
duckdb,query_16.sql,10,0.403849
duckdb,query_17.sql,10,1.289880
duckdb,query_18.sql,10,0.558516
duckdb,query_19.sql,10,1.211238
duckdb,query_20.sql,10,0.403591
duckdb,query_21.sql,10,0.348413
duckdb,query_22.sql,10,2.372481
duckdb,query_23.sql,10,3.759085
duckdb,query_24.sql,10,0.822539
duckdb,query_25.sql,10,0.865763
duckdb,query_26.sql,10,0.483042
duckdb,query_27.sql,10,1.125874
duckdb,query_28.sql,10,0.934988
duckdb,query_29.sql,10,1.106295
duckdb,query_30.sql,10,0.583760
duckdb,query_31.sql,10,0.771432
duckdb,query_32.sql,10,0.329167
duckdb,query_33.sql,10,0.901511
duckdb,query_34.sql,10,0.864088
duckdb,query_35.sql,10,1.080742
duckdb,query_36.sql,10,0.880983
duckdb,query_37.sql,10,0.972426
duckdb,query_38.sql,10,0.853693
duckdb,query_39.sql,10,0.514633
duckdb,query_40.sql,10,0.480830
duckdb,query_41.sql,10,0.246002
duckdb,query_42.sql,10,0.651687
duckdb,query_43.sql,10,0.721166
duckdb,query_44.sql,10,0.642540
duckdb,query_45.sql,10,0.541300
duckdb,query_46.sql,10,0.948088
duckdb,query_47.sql,10,2.047310
duckdb,query_48.sql,10,0.905934
duckdb,query_49.sql,10,1.295947
duckdb,query_50.sql,10,0.760343
duckdb,query_51.sql,10,3.997419
duckdb,query_52.sql,10,0.772411
duckdb,query_53.sql,10,0.713206
duckdb,query_54.sql,10,0.878998
duckdb,query_55.sql,10,0.612774
duckdb,query_56.sql,10,1.006797
duckdb,query_57.sql,10,1.166575
duckdb,query_58.sql,10,1.136292
duckdb,query_60.sql,10,1.076003
duckdb,query_61.sql,10,0.275560
duckdb,query_62.sql,10,0.555080
duckdb,query_63.sql,10,0.683735
duckdb,query_64.sql,10,2.128212
duckdb,query_65.sql,10,1.470640
duckdb,query_66.sql,10,0.672329
duckdb,query_67.sql,10,7.110357
duckdb,query_68.sql,10,1.018698
duckdb,query_69.sql,10,0.757872
duckdb,query_70.sql,10,0.823166
duckdb,query_71.sql,10,0.997072
duckdb,query_72.sql,10,1.228862
duckdb,query_73.sql,10,0.729722
duckdb,query_74.sql,10,1.258032
duckdb,query_75.sql,10,2.136454
duckdb,query_76.sql,10,1.051299
duckdb,query_77.sql,10,0.782749
duckdb,query_78.sql,10,3.057065
duckdb,query_79.sql,10,0.852072
duckdb,query_80.sql,10,1.708082
duckdb,query_81.sql,10,0.577648
duckdb,query_82.sql,10,0.534820
duckdb,query_83.sql,10,0.445791
duckdb,query_84.sql,10,0.313932
duckdb,query_85.sql,10,0.673722
duckdb,query_86.sql,10,0.541406
duckdb,query_87.sql,10,0.881131
duckdb,query_88.sql,10,1.044666
duckdb,query_89.sql,10,0.760719
duckdb,query_90.sql,10,0.317575
duckdb,query_91.sql,10,0.296664
duckdb,query_92.sql,10,0.446511
duckdb,query_93.sql,10,2.214442
duckdb,query_94.sql,10,0.498943
duckdb,query_95.sql,10,1.565354
duckdb,query_96.sql,10,0.457990
duckdb,query_97.sql,10,1.590404
duckdb,query_98.sql,10,0.873186
duckdb,query_99.sql,10,0.575375
cedardb,query_1.sql,1,0.035994
cedardb,query_2.sql,1,0.037327
cedardb,query_3.sql,1,0.035157
cedardb,query_4.sql,1,0.041441
cedardb,query_5.sql,1,0.065209
cedardb,query_6.sql,1,0.036711
cedardb,query_7.sql,1,0.033730
cedardb,query_8.sql,1,0.038791
cedardb,query_9.sql,1,0.037795
cedardb,query_10.sql,1,0.036620
cedardb,query_11.sql,1,0.037777
cedardb,query_12.sql,1,0.036079
cedardb,query_13.sql,1,0.037843
cedardb,query_14.sql,1,0.047122
cedardb,query_15.sql,1,0.036628
cedardb,query_16.sql,1,0.036827
cedardb,query_17.sql,1,0.038294
cedardb,query_18.sql,1,0.036334
cedardb,query_19.sql,1,0.037744
cedardb,query_20.sql,1,0.035727
cedardb,query_21.sql,1,0.036349
cedardb,query_22.sql,1,0.034141
cedardb,query_23.sql,1,0.040022
cedardb,query_24.sql,1,0.038228
cedardb,query_25.sql,1,0.036121
cedardb,query_26.sql,1,0.035178
cedardb,query_27.sql,1,0.035292
cedardb,query_28.sql,1,0.039054
cedardb,query_29.sql,1,0.038201
cedardb,query_30.sql,1,0.036267
cedardb,query_31.sql,1,0.039681
cedardb,query_32.sql,1,0.035794
cedardb,query_33.sql,1,0.039380
cedardb,query_34.sql,1,0.034071
cedardb,query_35.sql,1,0.038347
cedardb,query_36.sql,1,0.035061
cedardb,query_37.sql,1,0.035490
cedardb,query_38.sql,1,0.035420
cedardb,query_39.sql,1,0.035719
cedardb,query_40.sql,1,0.035418
cedardb,query_41.sql,1,0.034810
cedardb,query_42.sql,1,0.033510
cedardb,query_43.sql,1,0.035869
cedardb,query_44.sql,1,0.036846
cedardb,query_45.sql,1,0.036268
cedardb,query_46.sql,1,0.035275
cedardb,query_47.sql,1,0.041174
cedardb,query_48.sql,1,0.034390
cedardb,query_49.sql,1,0.043415
cedardb,query_50.sql,1,0.036979
cedardb,query_51.sql,1,0.040708
cedardb,query_52.sql,1,0.033267
cedardb,query_53.sql,1,0.036283
cedardb,query_54.sql,1,0.037130
cedardb,query_55.sql,1,0.033736
cedardb,query_56.sql,1,0.037465
cedardb,query_57.sql,1,0.040048
cedardb,query_58.sql,1,0.039470
cedardb,query_60.sql,1,0.038949
cedardb,query_61.sql,1,0.036718
cedardb,query_62.sql,1,0.037812
cedardb,query_63.sql,1,0.035506
cedardb,query_64.sql,1,0.051960
cedardb,query_65.sql,1,0.035740
cedardb,query_66.sql,1,0.050098
cedardb,query_67.sql,1,0.036501
cedardb,query_68.sql,1,0.037240
cedardb,query_69.sql,1,0.036242
cedardb,query_70.sql,1,0.039200
cedardb,query_71.sql,1,0.035786
cedardb,query_72.sql,1,0.040343
cedardb,query_73.sql,1,0.034539
cedardb,query_74.sql,1,0.037736
cedardb,query_75.sql,1,0.040822
cedardb,query_76.sql,1,0.038780
cedardb,query_77.sql,1,0.042816
cedardb,query_78.sql,1,0.040697
cedardb,query_79.sql,1,0.036500
cedardb,query_80.sql,1,0.044249
cedardb,query_81.sql,1,0.037153
cedardb,query_82.sql,1,0.034726
cedardb,query_83.sql,1,0.037452
cedardb,query_84.sql,1,0.034876
cedardb,query_85.sql,1,0.038071
cedardb,query_86.sql,1,0.036764
cedardb,query_87.sql,1,0.035946
cedardb,query_88.sql,1,0.040119
cedardb,query_89.sql,1,0.037306
cedardb,query_90.sql,1,0.034545
cedardb,query_91.sql,1,0.036210
cedardb,query_92.sql,1,0.036300
cedardb,query_93.sql,1,0.034426
cedardb,query_94.sql,1,0.034534
cedardb,query_95.sql,1,0.036328
cedardb,query_96.sql,1,0.034074
cedardb,query_97.sql,1,0.033265
cedardb,query_98.sql,1,0.037312
cedardb,query_99.sql,1,0.037025
cedardb,query_1.sql,2,0.039775
cedardb,query_2.sql,2,0.038169
cedardb,query_3.sql,2,0.036846
cedardb,query_4.sql,2,0.040579
cedardb,query_5.sql,2,0.057152
cedardb,query_6.sql,2,0.037328
cedardb,query_7.sql,2,0.034392
cedardb,query_8.sql,2,0.035723
cedardb,query_9.sql,2,0.037905
cedardb,query_10.sql,2,0.040342
cedardb,query_11.sql,2,0.039811
cedardb,query_12.sql,2,0.035830
cedardb,query_13.sql,2,0.038509
cedardb,query_14.sql,2,0.049370
cedardb,query_15.sql,2,0.038644
cedardb,query_16.sql,2,0.037784
cedardb,query_17.sql,2,0.041242
cedardb,query_18.sql,2,0.037864
cedardb,query_19.sql,2,0.039436
cedardb,query_20.sql,2,0.036314
cedardb,query_21.sql,2,0.037854
cedardb,query_22.sql,2,0.034272
cedardb,query_23.sql,2,0.041783
cedardb,query_24.sql,2,0.037714
cedardb,query_25.sql,2,0.041500
cedardb,query_26.sql,2,0.033983
cedardb,query_27.sql,2,0.038926
cedardb,query_28.sql,2,0.041043
cedardb,query_29.sql,2,0.039072
cedardb,query_30.sql,2,0.035845
cedardb,query_31.sql,2,0.042164
cedardb,query_32.sql,2,0.034141
cedardb,query_33.sql,2,0.041957
cedardb,query_34.sql,2,0.035361
cedardb,query_35.sql,2,0.039954
cedardb,query_36.sql,2,0.035262
cedardb,query_37.sql,2,0.037239
cedardb,query_38.sql,2,0.034472
cedardb,query_39.sql,2,0.039452
cedardb,query_40.sql,2,0.037329
cedardb,query_41.sql,2,0.037078
cedardb,query_42.sql,2,0.034339
cedardb,query_43.sql,2,0.037772
cedardb,query_44.sql,2,0.038195
cedardb,query_45.sql,2,0.034503
cedardb,query_46.sql,2,0.036274
cedardb,query_47.sql,2,0.043935
cedardb,query_48.sql,2,0.035020
cedardb,query_49.sql,2,0.045018
cedardb,query_50.sql,2,0.037415
cedardb,query_51.sql,2,0.041416
cedardb,query_52.sql,2,0.034482
cedardb,query_53.sql,2,0.037354
cedardb,query_54.sql,2,0.039479
cedardb,query_55.sql,2,0.035814
cedardb,query_56.sql,2,0.039075
cedardb,query_57.sql,2,0.042668
cedardb,query_58.sql,2,0.039573
cedardb,query_60.sql,2,0.040606
cedardb,query_61.sql,2,0.038316
cedardb,query_62.sql,2,0.038937
cedardb,query_63.sql,2,0.035792
cedardb,query_64.sql,2,0.053075
cedardb,query_65.sql,2,0.036843
cedardb,query_66.sql,2,0.051165
cedardb,query_67.sql,2,0.037240
cedardb,query_68.sql,2,0.037473
cedardb,query_69.sql,2,0.050647
cedardb,query_70.sql,2,0.045985
cedardb,query_71.sql,2,0.036218
cedardb,query_72.sql,2,0.043392
cedardb,query_73.sql,2,0.035133
cedardb,query_74.sql,2,0.039544
cedardb,query_75.sql,2,0.041574
cedardb,query_76.sql,2,0.039897
cedardb,query_77.sql,2,0.042677
cedardb,query_78.sql,2,0.043291
cedardb,query_79.sql,2,0.035910
cedardb,query_80.sql,2,0.061807
cedardb,query_81.sql,2,0.038053
cedardb,query_82.sql,2,0.036628
cedardb,query_83.sql,2,0.038776
cedardb,query_84.sql,2,0.035939
cedardb,query_85.sql,2,0.037434
cedardb,query_86.sql,2,0.037719
cedardb,query_87.sql,2,0.035286
cedardb,query_88.sql,2,0.041748
cedardb,query_89.sql,2,0.037506
cedardb,query_90.sql,2,0.038562
cedardb,query_91.sql,2,0.036852
cedardb,query_92.sql,2,0.036179
cedardb,query_93.sql,2,0.034484
cedardb,query_94.sql,2,0.036778
cedardb,query_95.sql,2,0.036502
cedardb,query_96.sql,2,0.035480
cedardb,query_97.sql,2,0.034534
cedardb,query_98.sql,2,0.038304
cedardb,query_99.sql,2,0.036738
cedardb,query_1.sql,3,0.038887
cedardb,query_2.sql,3,0.036278
cedardb,query_3.sql,3,0.036010
cedardb,query_4.sql,3,0.040853
cedardb,query_5.sql,3,0.061010
cedardb,query_6.sql,3,0.037409
cedardb,query_7.sql,3,0.035518
cedardb,query_8.sql,3,0.035691
cedardb,query_9.sql,3,0.038214
cedardb,query_10.sql,3,0.036553
cedardb,query_11.sql,3,0.042677
cedardb,query_12.sql,3,0.035605
cedardb,query_13.sql,3,0.040600
cedardb,query_14.sql,3,0.049129
cedardb,query_15.sql,3,0.039163
cedardb,query_16.sql,3,0.037602
cedardb,query_17.sql,3,0.042657
cedardb,query_18.sql,3,0.037519
cedardb,query_19.sql,3,0.038597
cedardb,query_20.sql,3,0.035597
cedardb,query_21.sql,3,0.036821
cedardb,query_22.sql,3,0.035626
cedardb,query_23.sql,3,0.040965
cedardb,query_24.sql,3,0.038552
cedardb,query_25.sql,3,0.041020
cedardb,query_26.sql,3,0.034081
cedardb,query_27.sql,3,0.037606
cedardb,query_28.sql,3,0.041895
cedardb,query_29.sql,3,0.038948
cedardb,query_30.sql,3,0.037053
cedardb,query_31.sql,3,0.040412
cedardb,query_32.sql,3,0.034918
cedardb,query_33.sql,3,0.040796
cedardb,query_34.sql,3,0.035135
cedardb,query_35.sql,3,0.038808
cedardb,query_36.sql,3,0.036723
cedardb,query_37.sql,3,0.036213
cedardb,query_38.sql,3,0.036535
cedardb,query_39.sql,3,0.037384
cedardb,query_40.sql,3,0.036247
cedardb,query_41.sql,3,0.036326
cedardb,query_42.sql,3,0.035027
cedardb,query_43.sql,3,0.040245
cedardb,query_44.sql,3,0.036469
cedardb,query_45.sql,3,0.036121
cedardb,query_46.sql,3,0.036010
cedardb,query_47.sql,3,0.040949
cedardb,query_48.sql,3,0.035022
cedardb,query_49.sql,3,0.043363
cedardb,query_50.sql,3,0.061434
cedardb,query_51.sql,3,0.039902
cedardb,query_52.sql,3,0.035308
cedardb,query_53.sql,3,0.037022
cedardb,query_54.sql,3,0.039659
cedardb,query_55.sql,3,0.035629
cedardb,query_56.sql,3,0.038340
cedardb,query_57.sql,3,0.041352
cedardb,query_58.sql,3,0.038820
cedardb,query_60.sql,3,0.041394
cedardb,query_61.sql,3,0.037209
cedardb,query_62.sql,3,0.040889
cedardb,query_63.sql,3,0.036163
cedardb,query_64.sql,3,0.050596
cedardb,query_65.sql,3,0.035111
cedardb,query_66.sql,3,0.050132
cedardb,query_67.sql,3,0.040940
cedardb,query_68.sql,3,0.036593
cedardb,query_69.sql,3,0.035877
cedardb,query_70.sql,3,0.039402
cedardb,query_71.sql,3,0.036157
cedardb,query_72.sql,3,0.042430
cedardb,query_73.sql,3,0.034909
cedardb,query_74.sql,3,0.038922
cedardb,query_75.sql,3,0.042216
cedardb,query_76.sql,3,0.039868
cedardb,query_77.sql,3,0.044112
cedardb,query_78.sql,3,0.040746
cedardb,query_79.sql,3,0.035666
cedardb,query_80.sql,3,0.043541
cedardb,query_81.sql,3,0.038160
cedardb,query_82.sql,3,0.035119
cedardb,query_83.sql,3,0.038685
cedardb,query_84.sql,3,0.034808
cedardb,query_85.sql,3,0.038559
cedardb,query_86.sql,3,0.037229
cedardb,query_87.sql,3,0.036363
cedardb,query_88.sql,3,0.038845
cedardb,query_89.sql,3,0.037095
cedardb,query_90.sql,3,0.034603
cedardb,query_91.sql,3,0.036357
cedardb,query_92.sql,3,0.036434
cedardb,query_93.sql,3,0.034215
cedardb,query_94.sql,3,0.036680
cedardb,query_95.sql,3,0.036689
cedardb,query_96.sql,3,0.034887
cedardb,query_97.sql,3,0.035584
cedardb,query_98.sql,3,0.037448
cedardb,query_99.sql,3,0.037058
cedardb,query_1.sql,4,0.036586
cedardb,query_2.sql,4,0.036083
cedardb,query_3.sql,4,0.035200
cedardb,query_4.sql,4,0.039622
cedardb,query_5.sql,4,0.058930
cedardb,query_6.sql,4,0.036755
cedardb,query_7.sql,4,0.035644
cedardb,query_8.sql,4,0.035346
cedardb,query_9.sql,4,0.036143
cedardb,query_10.sql,4,0.035646
cedardb,query_11.sql,4,0.037508
cedardb,query_12.sql,4,0.033739
cedardb,query_13.sql,4,0.038575
cedardb,query_14.sql,4,0.048222
cedardb,query_15.sql,4,0.034271
cedardb,query_16.sql,4,0.038237
cedardb,query_17.sql,4,0.038460
cedardb,query_18.sql,4,0.036600
cedardb,query_19.sql,4,0.037023
cedardb,query_20.sql,4,0.034925
cedardb,query_21.sql,4,0.040532
cedardb,query_22.sql,4,0.034515
cedardb,query_23.sql,4,0.039246
cedardb,query_24.sql,4,0.037810
cedardb,query_25.sql,4,0.041334
cedardb,query_26.sql,4,0.036223
cedardb,query_27.sql,4,0.036608
cedardb,query_28.sql,4,0.040157
cedardb,query_29.sql,4,0.039217
cedardb,query_30.sql,4,0.036007
cedardb,query_31.sql,4,0.040722
cedardb,query_32.sql,4,0.034825
cedardb,query_33.sql,4,0.041155
cedardb,query_34.sql,4,0.035174
cedardb,query_35.sql,4,0.055310
cedardb,query_36.sql,4,0.036195
cedardb,query_37.sql,4,0.034671
cedardb,query_38.sql,4,0.034637
cedardb,query_39.sql,4,0.037408
cedardb,query_40.sql,4,0.035487
cedardb,query_41.sql,4,0.035281
cedardb,query_42.sql,4,0.035062
cedardb,query_43.sql,4,0.036298
cedardb,query_44.sql,4,0.037110
cedardb,query_45.sql,4,0.037350
cedardb,query_46.sql,4,0.038862
cedardb,query_47.sql,4,0.040471
cedardb,query_48.sql,4,0.035237
cedardb,query_49.sql,4,0.051617
cedardb,query_50.sql,4,0.037019
cedardb,query_51.sql,4,0.039910
cedardb,query_52.sql,4,0.035425
cedardb,query_53.sql,4,0.035829
cedardb,query_54.sql,4,0.038309
cedardb,query_55.sql,4,0.034455
cedardb,query_56.sql,4,0.038333
cedardb,query_57.sql,4,0.041409
cedardb,query_58.sql,4,0.040102
cedardb,query_60.sql,4,0.038296
cedardb,query_61.sql,4,0.036734
cedardb,query_62.sql,4,0.038137
cedardb,query_63.sql,4,0.036830
cedardb,query_64.sql,4,0.051900
cedardb,query_65.sql,4,0.035971
cedardb,query_66.sql,4,0.049851
cedardb,query_67.sql,4,0.036640
cedardb,query_68.sql,4,0.036952
cedardb,query_69.sql,4,0.037120
cedardb,query_70.sql,4,0.040017
cedardb,query_71.sql,4,0.036749
cedardb,query_72.sql,4,0.040640
cedardb,query_73.sql,4,0.034434
cedardb,query_74.sql,4,0.037436
cedardb,query_75.sql,4,0.041720
cedardb,query_76.sql,4,0.036352
cedardb,query_77.sql,4,0.042668
cedardb,query_78.sql,4,0.040139
cedardb,query_79.sql,4,0.035614
cedardb,query_80.sql,4,0.043181
cedardb,query_81.sql,4,0.036971
cedardb,query_82.sql,4,0.036340
cedardb,query_83.sql,4,0.039838
cedardb,query_84.sql,4,0.032540
cedardb,query_85.sql,4,0.038236
cedardb,query_86.sql,4,0.035326
cedardb,query_87.sql,4,0.034993
cedardb,query_88.sql,4,0.038690
cedardb,query_89.sql,4,0.036226
cedardb,query_90.sql,4,0.032672
cedardb,query_91.sql,4,0.035619
cedardb,query_92.sql,4,0.035243
cedardb,query_93.sql,4,0.034042
cedardb,query_94.sql,4,0.035353
cedardb,query_95.sql,4,0.040631
cedardb,query_96.sql,4,0.035596
cedardb,query_97.sql,4,0.038407
cedardb,query_98.sql,4,0.036857
cedardb,query_99.sql,4,0.037531
cedardb,query_1.sql,5,0.035357
cedardb,query_2.sql,5,0.035644
cedardb,query_3.sql,5,0.034217
cedardb,query_4.sql,5,0.040185
cedardb,query_5.sql,5,0.054671
cedardb,query_6.sql,5,0.034117
cedardb,query_7.sql,5,0.033904
cedardb,query_8.sql,5,0.040714
cedardb,query_9.sql,5,0.036672
cedardb,query_10.sql,5,0.038664
cedardb,query_11.sql,5,0.039436
cedardb,query_12.sql,5,0.035779
cedardb,query_13.sql,5,0.036800
cedardb,query_14.sql,5,0.056389
cedardb,query_15.sql,5,0.041676
cedardb,query_16.sql,5,0.037299
cedardb,query_17.sql,5,0.039491
cedardb,query_18.sql,5,0.036006
cedardb,query_19.sql,5,0.036883
cedardb,query_20.sql,5,0.035775
cedardb,query_21.sql,5,0.033737
cedardb,query_22.sql,5,0.035543
cedardb,query_23.sql,5,0.040001
cedardb,query_24.sql,5,0.038087
cedardb,query_25.sql,5,0.037395
cedardb,query_26.sql,5,0.034540
cedardb,query_27.sql,5,0.035456
cedardb,query_28.sql,5,0.038046
cedardb,query_29.sql,5,0.038167
cedardb,query_30.sql,5,0.037223
cedardb,query_31.sql,5,0.037548
cedardb,query_32.sql,5,0.035803
cedardb,query_33.sql,5,0.039798
cedardb,query_34.sql,5,0.034666
cedardb,query_35.sql,5,0.038948
cedardb,query_36.sql,5,0.042078
cedardb,query_37.sql,5,0.035478
cedardb,query_38.sql,5,0.034539
cedardb,query_39.sql,5,0.034775
cedardb,query_40.sql,5,0.034764
cedardb,query_41.sql,5,0.034158
cedardb,query_42.sql,5,0.036887
cedardb,query_43.sql,5,0.036327
cedardb,query_44.sql,5,0.036328
cedardb,query_45.sql,5,0.036989
cedardb,query_46.sql,5,0.037019
cedardb,query_47.sql,5,0.042065
cedardb,query_48.sql,5,0.036649
cedardb,query_49.sql,5,0.050064
cedardb,query_50.sql,5,0.039189
cedardb,query_51.sql,5,0.038441
cedardb,query_52.sql,5,0.032485
cedardb,query_53.sql,5,0.036925
cedardb,query_54.sql,5,0.039085
cedardb,query_55.sql,5,0.035987
cedardb,query_56.sql,5,0.040353
cedardb,query_57.sql,5,0.040992
cedardb,query_58.sql,5,0.039942
cedardb,query_60.sql,5,0.039253
cedardb,query_61.sql,5,0.036738
cedardb,query_62.sql,5,0.036106
cedardb,query_63.sql,5,0.036552
cedardb,query_64.sql,5,0.050450
cedardb,query_65.sql,5,0.034952
cedardb,query_66.sql,5,0.048184
cedardb,query_67.sql,5,0.036030
cedardb,query_68.sql,5,0.036074
cedardb,query_69.sql,5,0.036848
cedardb,query_70.sql,5,0.037809
cedardb,query_71.sql,5,0.035643
cedardb,query_72.sql,5,0.040403
cedardb,query_73.sql,5,0.034639
cedardb,query_74.sql,5,0.038090
cedardb,query_75.sql,5,0.041265
cedardb,query_76.sql,5,0.038103
cedardb,query_77.sql,5,0.044912
cedardb,query_78.sql,5,0.040725
cedardb,query_79.sql,5,0.035710
cedardb,query_80.sql,5,0.043599
cedardb,query_81.sql,5,0.038262
cedardb,query_82.sql,5,0.036848
cedardb,query_83.sql,5,0.038562
cedardb,query_84.sql,5,0.033618
cedardb,query_85.sql,5,0.038255
cedardb,query_86.sql,5,0.034735
cedardb,query_87.sql,5,0.036165
cedardb,query_88.sql,5,0.039323
cedardb,query_89.sql,5,0.037692
cedardb,query_90.sql,5,0.033764
cedardb,query_91.sql,5,0.035140
cedardb,query_92.sql,5,0.033588
cedardb,query_93.sql,5,0.033136
cedardb,query_94.sql,5,0.034514
