suite,query_name,outcome,n_successful_timed_runs,instance_weight,median_ms,min_ms,max_ms,iqr_ms
redbench_krid,rbk_0517_ceb_8a_8a508,complete,10,3,79.294,72.988,98.218,12.861
redbench_krid,rbk_0518_ceb_8a_8a509,complete,10,2,180.040,144.274,185.574,34.204
redbench_krid,rbk_0519_ceb_8a_8a51,complete,10,3,24.598,22.735,26.622,1.709
redbench_krid,rbk_0520_ceb_8a_8a510,complete,10,3,18.713,17.409,20.506,1.352
redbench_krid,rbk_0521_ceb_8a_8a511,complete,10,1,29.968,28.210,33.405,2.343
redbench_krid,rbk_0522_ceb_8a_8a512,complete,10,2,36.322,32.617,39.571,1.000
redbench_krid,rbk_0523_ceb_8a_8a513,complete,10,2,210.868,198.144,232.503,24.053
redbench_krid,rbk_0524_ceb_8a_8a514,complete,10,2,50.671,44.507,62.176,7.815
redbench_krid,rbk_0525_ceb_8a_8a515,complete,10,2,29.603,24.443,55.644,4.373
redbench_krid,rbk_0526_ceb_8a_8a52,complete,10,3,32.068,29.979,48.904,3.249
redbench_krid,rbk_0527_ceb_8a_8a53,complete,10,3,29.222,23.743,30.516,1.873
redbench_krid,rbk_0528_ceb_8a_8a54,complete,10,1,40.986,39.078,48.762,1.597
redbench_krid,rbk_0529_ceb_8a_8a55,complete,10,3,58.669,53.559,77.631,2.846
redbench_krid,rbk_0530_ceb_8a_8a56,complete,10,5,69.676,67.491,73.908,2.446
redbench_krid,rbk_0531_ceb_8a_8a57,complete,10,4,45.883,42.741,52.903,2.878
redbench_krid,rbk_0532_ceb_8a_8a58,complete,10,3,26.140,25.160,27.687,1.077
redbench_krid,rbk_0533_ceb_8a_8a59,complete,10,3,249.619,215.702,280.889,17.760
redbench_krid,rbk_0534_ceb_8a_8a6,complete,10,3,32.214,31.684,42.492,1.367
redbench_krid,rbk_0535_ceb_8a_8a60,complete,10,4,28.625,26.487,41.256,1.886
redbench_krid,rbk_0536_ceb_8a_8a61,complete,10,3,30.191,22.503,40.559,3.343
redbench_krid,rbk_0537_ceb_8a_8a62,complete,10,2,24.793,22.695,28.679,1.316
redbench_krid,rbk_0538_ceb_8a_8a63,complete,10,4,20.391,19.367,28.743,2.415
redbench_krid,rbk_0539_ceb_8a_8a64,complete,10,2,88.147,77.280,116.717,10.150
redbench_krid,rbk_0540_ceb_8a_8a65,complete,10,5,69.411,65.150,75.786,4.724
redbench_krid,rbk_0541_ceb_8a_8a66,complete,10,4,32.472,31.204,33.658,1.152
redbench_krid,rbk_0542_ceb_8a_8a67,complete,10,2,22.777,21.017,39.685,1.729
redbench_krid,rbk_0543_ceb_8a_8a68,complete,10,4,36.330,32.844,40.218,4.700
redbench_krid,rbk_0544_ceb_8a_8a69,complete,10,4,130.815,120.272,156.088,14.473
redbench_krid,rbk_0545_ceb_8a_8a7,complete,10,3,84.600,76.694,103.715,3.996
redbench_krid,rbk_0546_ceb_8a_8a70,complete,10,4,34.062,32.825,37.370,1.348
redbench_krid,rbk_0547_ceb_8a_8a71,complete,10,5,33.013,30.117,36.271,2.916
redbench_krid,rbk_0548_ceb_8a_8a72,complete,10,4,22.566,20.845,25.451,1.811
redbench_krid,rbk_0549_ceb_8a_8a73,complete,10,4,22.401,21.658,25.945,1.850
redbench_krid,rbk_0550_ceb_8a_8a74,complete,10,3,97.626,89.674,107.533,5.431
redbench_krid,rbk_0551_ceb_8a_8a75,complete,10,4,70.587,60.958,78.562,8.064
redbench_krid,rbk_0552_ceb_8a_8a76,complete,10,2,51.502,47.405,55.175,3.228
redbench_krid,rbk_0553_ceb_8a_8a77,complete,10,3,99.394,88.271,107.310,10.054
redbench_krid,rbk_0554_ceb_8a_8a78,complete,10,2,54.620,46.984,65.665,7.901
redbench_krid,rbk_0555_ceb_8a_8a79,complete,10,4,52.176,46.629,56.804,4.451
redbench_krid,rbk_0556_ceb_8a_8a8,complete,10,4,41.412,40.222,43.038,1.769
redbench_krid,rbk_0557_ceb_8a_8a80,complete,10,3,41.332,39.261,44.194,1.631
redbench_krid,rbk_0558_ceb_8a_8a81,complete,10,4,85.928,75.679,92.655,6.712
redbench_krid,rbk_0559_ceb_8a_8a82,complete,10,2,68.512,56.556,77.315,2.341
redbench_krid,rbk_0560_ceb_8a_8a83,complete,10,3,47.709,45.723,50.158,1.900
redbench_krid,rbk_0561_ceb_8a_8a84,complete,10,2,38.332,37.470,41.023,1.595
redbench_krid,rbk_0562_ceb_8a_8a85,complete,10,4,89.117,64.789,97.086,6.022
redbench_krid,rbk_0563_ceb_8a_8a86,complete,10,3,35.097,28.056,36.848,4.262
redbench_krid,rbk_0564_ceb_8a_8a87,complete,10,2,96.762,93.182,98.209,2.457
redbench_krid,rbk_0565_ceb_8a_8a88,complete,10,5,523.046,489.827,559.244,26.145
redbench_krid,rbk_0566_ceb_8a_8a89,complete,10,3,47.160,41.337,78.659,4.015
redbench_krid,rbk_0567_ceb_8a_8a9,complete,10,5,34.953,30.301,62.131,10.273
redbench_krid,rbk_0568_ceb_8a_8a90,complete,10,5,361.952,353.125,403.792,7.286
redbench_krid,rbk_0569_ceb_8a_8a91,complete,10,5,39.027,34.251,78.540,4.772
redbench_krid,rbk_0570_ceb_8a_8a92,complete,10,8,182.007,163.383,204.964,8.787
redbench_krid,rbk_0571_ceb_8a_8a93,complete,10,10,48.937,46.411,63.951,8.239
redbench_krid,rbk_0572_ceb_8a_8a94,complete,10,6,34.600,28.464,38.131,2.963
redbench_krid,rbk_0573_ceb_8a_8a95,complete,10,10,108.546,97.051,142.965,5.239
redbench_krid,rbk_0574_ceb_8a_8a96,complete,10,12,243.209,164.860,249.004,3.253
redbench_krid,rbk_0575_ceb_8a_8a97,complete,10,20,32.945,29.900,48.192,5.146
redbench_krid,rbk_0576_ceb_8a_8a98,complete,10,85,28.919,27.471,40.708,1.920
redbench_krid,rbk_0577_ceb_8a_8a99,complete,10,143,23.901,20.950,31.115,2.353
redbench_krid,rbk_0578_ceb_9a_f7b841d0f4130dc7a1db7891f33ae0c6c4ec8755,complete,10,1,103.131,99.792,125.213,3.044
redbench_krid,rbk_0579_ceb_9a_f7d39b34be0a67affb81ef6aa49e254dbcde722a,complete,10,1,149.097,123.407,170.669,25.113
redbench_krid,rbk_0580_ceb_9a_f7d7a33cbb64e41fe7c277a15cd9f9a7b88b348b,complete,10,1,110.808,107.076,116.945,3.902
redbench_krid,rbk_0581_ceb_9a_f7e56ca6aa5de986e4d0dc34c8d3c723c634bb17,complete,10,1,135.774,123.068,159.230,12.196
redbench_krid,rbk_0582_ceb_9a_f807f7366607ea3338e1fde9c7b6d3f01e241870,complete,10,1,43.014,39.685,55.197,2.076
redbench_krid,rbk_0583_ceb_9a_f833f8043f6813e939e5d0bac94ea221066d0331,complete,10,1,121.008,119.170,127.944,6.041
redbench_krid,rbk_0584_ceb_9a_f859fe66498e48abaf70061b64a920b94b3476fb,complete,10,1,111.439,108.071,116.461,1.875
redbench_krid,rbk_0585_ceb_9a_f8d93770fb3f16770f93e742c2b8bf1c7c7dfaf7,complete,10,1,104.302,93.506,108.403,3.862
redbench_krid,rbk_0586_ceb_9a_f9112bc24f1bb6c6db61062b631fa0d5e680e550,complete,10,1,63.169,58.311,67.941,1.332
redbench_krid,rbk_0587_ceb_9a_f93274e77af69969a2c79e2f11ef8da6333694fb,complete,10,1,114.767,111.079,117.333,2.971
redbench_krid,rbk_0588_ceb_9a_f9363afe26234c4582e3bccc7404956d8b0b5e13,complete,10,1,134.485,115.511,139.204,9.544
redbench_krid,rbk_0589_ceb_9a_f9400dfe6cd096c82fac47c3b781894015b5806c,complete,10,1,125.279,102.477,135.769,8.879
redbench_krid,rbk_0590_ceb_9a_f94d9ade984fdc52ccf2f43942a763ff00990448,complete,10,1,53.075,48.761,56.802,4.101
redbench_krid,rbk_0591_ceb_9a_f95b029d33fcf21ba0f6fbaf9484e00cd9d6e7f7,complete,10,1,63.107,60.968,65.574,1.489
redbench_krid,rbk_0592_ceb_9a_f9653a5bc2c3d5259ccadd665da42702fafff7a5,complete,10,1,155.254,134.764,177.487,35.950
redbench_krid,rbk_0593_ceb_9a_f983558ee057bf46df52348a6794d161fe704fc0,complete,10,1,89.084,66.583,93.895,13.797
redbench_krid,rbk_0594_ceb_9a_f9b084096143c66bb2c21f577e97215add32b31e,complete,10,1,139.089,119.592,145.288,12.592
redbench_krid,rbk_0595_ceb_9a_f9b7de561d5f6ae852b87b949acab5e748b9aedb,complete,10,1,127.941,121.081,133.804,4.941
redbench_krid,rbk_0596_ceb_9a_f9d31d461f5a29423f58aa587543c1f55943cf25,complete,10,1,62.332,59.765,70.837,2.475
redbench_krid,rbk_0597_ceb_9a_f9dc886dbd4d8663690b4a93ef36d78d6349f446,complete,10,2,105.308,103.211,110.456,4.672
redbench_krid,rbk_0598_ceb_9a_f9e346b6da94c77330c5b05ad4f047ef3178f0cc,complete,10,2,131.276,121.353,136.957,2.956
redbench_krid,rbk_0599_ceb_9a_f9e7699ba5db49571c5a8ae628f38fea6fa6e51f,complete,10,2,58.426,55.220,68.612,2.065
redbench_krid,rbk_0600_ceb_9a_f9e8f97c87624270d14996277af8a965cdf26b37,complete,10,1,81.302,75.732,90.425,10.266
redbench_krid,rbk_0601_ceb_9a_fa38c5593991960131c6272202e9d1c13dadaecc,complete,10,1,105.475,94.536,109.400,3.282
redbench_krid,rbk_0602_ceb_9a_fa44a6f2631a7b14924e01488bb49e111d075e91,complete,10,1,97.545,86.118,102.164,4.492
redbench_krid,rbk_0603_ceb_9a_fa5c4f3d9bc10f24d2f0f9a91b58468452717414,complete,10,2,47.561,37.348,57.809,6.527
redbench_krid,rbk_0604_ceb_9a_fa723988252f4d8f3efd3252bda27aeb09109be6,complete,10,1,85.427,83.375,92.691,3.808
redbench_krid,rbk_0605_ceb_9a_fa9fb7ea60ac4701a558f76458eca16d1bab1881,complete,10,4,31.869,27.476,41.412,8.652
redbench_krid,rbk_0606_ceb_9a_fab7d71dd33d2b51b1c6de27cded01fb0e3f682a,complete,10,2,115.015,109.840,122.111,3.136
redbench_krid,rbk_0607_ceb_9a_faf77457c325fa2cc8d826fe83351e94e4cc2ecd,complete,10,2,109.498,106.947,113.464,3.477
redbench_krid,rbk_0608_ceb_9a_fb1c5918d6bb22ded10fc303399195eb8d31fbc1,complete,10,2,102.071,85.082,106.186,12.115
redbench_krid,rbk_0609_ceb_9a_fb4487ce022db037b861bf655b531c08de23b42b,complete,10,2,66.501,60.888,69.076,1.028
redbench_krid,rbk_0610_ceb_9a_fb49ca288dfa026f1787db87b1bc50b3bd7558eb,complete,10,1,108.898,107.050,110.930,1.374
redbench_krid,rbk_0611_ceb_9a_fb51ce6c40c70fde32475af58f80a8de29d12c0b,complete,10,1,180.207,161.664,188.901,5.995
redbench_krid,rbk_0612_ceb_9a_fbb68a8386312131c982d7ced65d1e6ae82cca46,complete,10,1,189.715,164.665,194.471,6.031
redbench_krid,rbk_0613_ceb_9a_fbb9739bce55f70203b11ecbf75fae91611ee97e,complete,10,1,103.519,88.879,106.796,3.475
redbench_krid,rbk_0614_ceb_9a_fbfaefbb3ab4be419308e11a8f3a4dee018a10f7,complete,10,1,28.293,26.556,30.801,1.352
redbench_krid,rbk_0615_ceb_9a_fc44a9f1e112b80e10fe5c1e486334c0c38c8b81,complete,10,1,110.840,98.565,114.345,2.129
redbench_krid,rbk_0616_ceb_9a_fc957f9746c49aba52bcd24d120b8b039e23f926,complete,10,3,68.567,64.738,86.117,4.246
redbench_krid,rbk_0617_ceb_9a_fc9bdab22a3fb58f04db950977ef2adda9e1a379,complete,10,2,50.775,45.348,53.644,6.645
redbench_krid,rbk_0618_ceb_9a_fcc0cac83d994fc55b0b99f703249d75ae7d293d,complete,10,1,67.237,63.149,72.506,2.496
redbench_krid,rbk_0619_ceb_9a_fcd655ea4e67f49cefab4f5d148e5d6c836571bd,complete,10,2,69.748,66.764,74.176,2.978
redbench_krid,rbk_0620_ceb_9a_fce9db29d07def6e31000fb2fe65bb63fb233237,complete,10,1,101.037,87.140,113.063,13.631
redbench_krid,rbk_0621_ceb_9a_fcee27980b473a12e94b506bfc2b29bfd00a96cc,complete,10,3,113.874,98.412,119.841,10.882
redbench_krid,rbk_0622_ceb_9a_fd0dd272b5ad8752f89bc4eed8032cbf14a7865b,complete,10,5,63.783,60.322,72.370,4.162
redbench_krid,rbk_0623_ceb_9a_fd21343133a43d2ed7c52de6b2ef9b72543d38b9,complete,10,4,49.794,42.660,52.766,4.758
redbench_krid,rbk_0624_ceb_9a_fd5471171162b8e1a496bbae5ba13b6f6a598aab,complete,10,3,57.519,45.690,61.928,4.568
redbench_krid,rbk_0625_ceb_9a_fd81c0957402e843e66ea4b83f0572eee64906c8,complete,10,5,146.157,110.768,155.956,13.484
redbench_krid,rbk_0626_ceb_9a_fd94ac5aa992701480fe5d35714423993a0e46d2,complete,10,4,103.916,87.893,108.630,5.714
redbench_krid,rbk_0627_ceb_9a_fdb4aac1c5a5a92a398608e49d1033ccc680ee14,complete,10,3,58.838,49.669,61.741,4.137
redbench_krid,rbk_0628_ceb_9a_fe2061c286f812669776791ab0db0731d5a9c571,complete,10,3,93.276,88.565,95.847,2.666
redbench_krid,rbk_0629_ceb_9a_fe94b0cae530a2acb96e1993cf293e7808125089,complete,10,4,64.847,54.896,91.853,13.114
redbench_krid,rbk_0630_ceb_9a_fe9ed70e29644e1c472f5d31a3bf9b9da3d93a1a,complete,10,8,61.271,53.244,108.374,4.671
redbench_krid,rbk_0631_ceb_9a_feb733a6bfe8d9b840c24b101c323f7e4a63002f,complete,10,5,71.453,50.016,78.921,15.246
redbench_krid,rbk_0632_ceb_9a_fec1ac0fddcea673029bc1c3d729ad0736b50c66,complete,10,5,62.861,55.375,69.197,5.921
redbench_krid,rbk_0633_ceb_9a_fee8ef30658409876bb44d1f2708cdb73368f21b,complete,10,5,110.394,96.742,178.380,5.368
redbench_krid,rbk_0634_ceb_9a_ff58ed4b89b64c3f16e2ff9e3f498643e314c3a6,complete,10,6,46.290,42.141,51.780,2.092
redbench_krid,rbk_0635_ceb_9a_ff60ca3ef858b9c9ea8c3301ff7f2a76a8870acc,complete,10,7,118.709,112.658,125.749,3.081
redbench_krid,rbk_0636_ceb_9a_ff7634f4c6ce256e1c40f35467cba9b349bd0c59,complete,10,12,64.715,57.246,75.220,8.649
redbench_krid,rbk_0637_ceb_9a_ff823a84e1f223a23c4c2a0ef194c7058254a6ba,complete,10,14,38.418,36.309,41.804,0.930
redbench_krid,rbk_0638_ceb_9a_ffad0e794ec5512eba615344b2a1e40529bb66bf,complete,10,11,99.062,82.199,108.432,7.473
redbench_krid,rbk_0639_ceb_9a_ffe8b911dff2616a3cde71e8ed914e363da07b70,complete,10,12,116.189,98.761,127.715,11.023
redbench_krid,rbk_0640_ceb_9a_fff673d500e25c73a6e054e9a4e60a31e633ba47,complete,10,13,56.432,48.122,61.845,4.242
redbench_krid,rbk_0641_ceb_9b_e77d1605ac17ceea0eb04a24312a141d581c5768,complete,10,1,105.053,101.684,110.262,3.238
redbench_krid,rbk_0642_ceb_9b_e7ecea568fe7bde6e5e2a313abfc2ee4f6e086a5,complete,10,1,74.296,70.328,75.983,2.264
redbench_krid,rbk_0643_ceb_9b_e80d4928c499fea2ce178e33718708966c068781,complete,10,1,102.042,98.549,106.310,3.689
redbench_krid,rbk_0644_ceb_9b_e8901510260d94539e446a375dd090bf2c6e8b3a,complete,10,1,93.198,88.982,98.695,3.286
redbench_krid,rbk_0645_ceb_9b_e8c1806d3f6d16369058ed9c40cc6b4e2e56676e,complete,10,1,106.631,99.941,115.466,5.172
redbench_krid,rbk_0646_ceb_9b_e97966d51c047cf257ec11dcd0fa476607b9bec4,complete,10,1,80.485,77.108,82.639,1.609
redbench_krid,rbk_0647_ceb_9b_e98910fe4f9ddecf46391f513f0c32b3ba83f6d8,complete,10,1,124.706,120.749,131.980,5.052
redbench_krid,rbk_0648_ceb_9b_ea21c8023228f71ad83eefacec5951e8b3da62a4,complete,10,1,78.349,74.744,82.035,2.128
redbench_krid,rbk_0649_ceb_9b_ea29252b51fa1f6565963acdf52c52725c865b63,complete,10,1,89.132,85.601,95.562,2.886
redbench_krid,rbk_0650_ceb_9b_eab5d2d6e9d27b93f34ab4f60e0ba6f133442e72,complete,10,1,98.915,94.240,107.403,3.647
redbench_krid,rbk_0651_ceb_9b_eb0030cf6b96c20a240cd2a9c961a68841e0f0eb,complete,10,1,119.039,108.883,121.041,3.851
redbench_krid,rbk_0652_ceb_9b_ec6661560315119707ae4783f96846c2e652e3a8,complete,10,1,97.778,91.361,114.901,5.612
redbench_krid,rbk_0653_ceb_9b_ecb7c3df7adb30dcd8f83e726797f5c025a8bd08,complete,10,1,85.965,82.395,91.723,3.010
redbench_krid,rbk_0654_ceb_9b_edc4018b6f07df5af8ab9c20a5f2a9909160ab05,complete,10,2,94.929,86.991,98.625,2.491
redbench_krid,rbk_0655_ceb_9b_ee67cf6bdb2344ca38b8001d1c1a5996a035d82a,complete,10,2,120.877,108.345,147.191,7.932
redbench_krid,rbk_0656_ceb_9b_eeb8f4c0eb01eb40f9254130f543223a983fd96a,complete,10,3,75.070,72.782,77.238,2.537
redbench_krid,rbk_0657_ceb_9b_eef5c57750651de3b54ed0cf9f937f2d6ddb8fff,complete,10,3,98.888,92.253,103.627,5.303
redbench_krid,rbk_0658_ceb_9b_ef59f823fc5287e13425fc503ff76f8980ad0a32,complete,10,2,106.702,101.613,115.962,4.459
redbench_krid,rbk_0659_ceb_9b_efd287155568e63b37368986b44949e1c814a96b,complete,10,2,128.243,115.621,137.607,13.670
redbench_krid,rbk_0660_ceb_9b_f0ad18a27e70eb5df64cd849de732d864c5b3860,complete,10,2,103.620,97.675,107.617,2.959
redbench_krid,rbk_0661_ceb_9b_f0d26b3eaa05bc4a56501495d0bf94913a34cb36,complete,10,2,99.451,96.415,111.431,8.242
redbench_krid,rbk_0662_ceb_9b_f17d43bfb93c0d205d90037722b8a28885118d86,complete,10,2,106.755,100.468,114.486,6.704
redbench_krid,rbk_0663_ceb_9b_f211f7e12255db20f2c38583c3ea5470c6873ad5,complete,10,3,92.877,89.759,96.754,2.628
redbench_krid,rbk_0664_ceb_9b_f2572db6f5085fddfe3efe96f280f629e95ad337,complete,10,2,95.072,89.831,104.756,6.693
redbench_krid,rbk_0665_ceb_9b_f2a63fed947e434e031442dc70390e4e40fc1a64,complete,10,2,369.728,333.858,418.720,16.222
redbench_krid,rbk_0666_ceb_9b_f3caa5dc0a4b9d9ebaed36fce00aa06dee6a99ba,complete,10,4,118.281,110.703,142.539,7.055
redbench_krid,rbk_0667_ceb_9b_f468dc9e19c3ccf304ff62c5ad47d5ce25ed1fea,complete,10,3,73.160,70.106,87.635,2.015
redbench_krid,rbk_0668_ceb_9b_f5f527a01da4d75874e3413b3bafc9fc4a1e09f3,complete,10,8,117.772,103.893,130.171,4.883
redbench_krid,rbk_0669_ceb_9b_f608f808894cdaaa70c0bf0dec2781a72273d0f7,complete,10,7,90.099,86.089,93.408,1.498
redbench_krid,rbk_0670_ceb_9b_f77f0e56d64983d3f54b12c4254eeb3b748153f4,complete,10,2,177.238,168.906,191.068,4.835
redbench_krid,rbk_0671_ceb_9b_f7fea596f74d0a649e2bbd9e2011441fcc014773,complete,10,2,121.064,109.931,130.229,17.974
redbench_krid,rbk_0672_ceb_9b_f87d6e44dc2f8826f73448d88eb19229194f283b,complete,10,2,116.317,97.316,131.123,14.517
redbench_krid,rbk_0673_ceb_9b_f8e4187a687b598307730d75ecf5761b7f051734,complete,10,4,99.268,95.977,103.670,3.519
redbench_krid,rbk_0674_ceb_9b_f91154a6ba85eed1432bdb073f70864844e9815b,complete,10,3,126.569,117.784,133.625,5.658
redbench_krid,rbk_0675_ceb_9b_f91a0255319facedf6b8a146f8f794bd24d295c4,complete,10,4,99.680,95.044,105.439,3.545
redbench_krid,rbk_0676_ceb_9b_f9feafae35f78cb9e4afdb89ee2c480cef5df1cb,complete,10,2,85.297,82.431,92.358,1.547
redbench_krid,rbk_0677_ceb_9b_fa46de03bf272339037184c9e950f1470490693b,complete,10,2,108.724,100.918,112.072,2.802
redbench_krid,rbk_0678_ceb_9b_fb33283bb6ecc42275dd6c9a14d975f39bfee7e1,complete,10,2,104.755,98.003,119.859,4.314
redbench_krid,rbk_0679_ceb_9b_fc59330168084ff4623cd70ad2a6313543916d07,complete,10,2,83.725,78.391,93.237,3.333
redbench_krid,rbk_0680_ceb_9b_fc90b95f2947d0cc5ea5d1d90d4d714756e643e8,complete,10,4,103.630,98.212,109.015,3.782
redbench_krid,rbk_0681_ceb_9b_fdb0c1a2ed84e17d7ad62335b50e8bffa7355beb,complete,10,4,87.362,85.133,97.677,2.090
redbench_krid,rbk_0682_ceb_9b_fe51bda37a07adb595a641b9ab822be9fa24a07e,complete,10,7,94.698,89.136,105.039,5.371
redbench_krid,rbk_0683_ceb_9b_fe90798b764e94d76a80a8426b0621a9e29a418a,complete,10,8,124.006,111.726,168.404,9.309
redbench_krid,rbk_0684_ceb_9b_feae2fd4e41ac4a2d94f9d77bf9d0106a7397871,complete,10,8,147.407,132.794,165.182,7.972
redbench_krid,rbk_0685_job_10a,complete,10,38,39.303,37.025,42.398,2.731
redbench_krid,rbk_0686_job_10b,complete,10,25,25.837,24.410,27.475,1.166
redbench_krid,rbk_0687_job_10c,complete,10,75,61.803,60.410,64.321,1.344
redbench_krid,rbk_0688_job_11a,complete,10,93,20.782,19.336,26.160,1.282
redbench_krid,rbk_0689_job_11b,complete,10,58,24.604,24.198,25.068,0.367
redbench_krid,rbk_0690_job_11c,complete,10,155,24.837,20.735,27.887,3.474
redbench_krid,rbk_0691_job_11d,complete,10,103,21.980,19.313,26.257,1.097
redbench_krid,rbk_0692_job_12a,complete,10,50,51.170,46.648,52.202,2.684
redbench_krid,rbk_0693_job_12b,complete,10,70,32.083,30.786,36.385,1.483
redbench_krid,rbk_0694_job_12c,complete,10,86,53.256,49.652,55.611,2.956
redbench_krid,rbk_0695_job_13a,complete,10,5,36.329,32.192,37.063,3.351
redbench_krid,rbk_0696_job_13b,complete,10,6,49.606,47.479,52.845,2.486
redbench_krid,rbk_0697_job_13c,complete,10,11,40.117,38.257,42.463,1.328
redbench_krid,rbk_0698_job_13d,complete,10,8,41.103,35.965,48.283,3.877
redbench_krid,rbk_0699_job_14a,complete,10,75,95.466,85.584,114.053,14.132
redbench_krid,rbk_0700_job_14b,complete,10,80,50.313,43.250,53.832,2.370
redbench_krid,rbk_0701_job_14c,complete,10,97,108.511,95.823,126.627,17.834
redbench_krid,rbk_0702_job_15a,complete,10,2,63.693,58.027,69.583,5.002
redbench_krid,rbk_0703_job_15b,complete,10,2,38.061,36.691,39.501,0.658
redbench_krid,rbk_0704_job_15c,complete,10,4,54.106,51.758,60.480,2.498
redbench_krid,rbk_0705_job_15d,complete,10,20,55.693,47.299,61.298,5.992
redbench_krid,rbk_0706_job_16a,complete,10,60,32.297,28.485,40.555,6.035
redbench_krid,rbk_0707_job_16b,complete,10,35,134.964,115.946,157.750,15.755
redbench_krid,rbk_0708_job_16c,complete,10,65,59.361,55.003,66.953,5.462
redbench_krid,rbk_0709_job_16d,complete,10,62,56.813,53.027,74.590,4.556
redbench_krid,rbk_0710_job_17a,complete,10,62,78.888,63.688,90.597,9.129
redbench_krid,rbk_0711_job_17b,complete,10,47,100.452,74.941,117.090,22.660
redbench_krid,rbk_0712_job_17c,complete,10,69,102.686,79.536,108.492,18.162
redbench_krid,rbk_0713_job_17d,complete,10,26,104.356,77.791,114.288,8.888
redbench_krid,rbk_0714_job_17e,complete,10,24,89.017,65.513,94.536,21.940
redbench_krid,rbk_0715_job_17f,complete,10,127,104.574,79.641,114.848,18.764
redbench_krid,rbk_0716_job_18a,complete,10,34,120.903,101.808,131.225,8.245
redbench_krid,rbk_0717_job_18b,complete,10,121,70.695,66.040,78.095,4.513
redbench_krid,rbk_0718_job_18c,complete,10,39,110.062,100.407,116.712,7.941
redbench_krid,rbk_0719_job_19a,complete,10,6,96.233,84.769,102.834,8.057
redbench_krid,rbk_0720_job_19b,complete,10,14,110.566,104.101,116.388,8.232
redbench_krid,rbk_0721_job_19c,complete,10,5,77.864,73.884,93.229,9.288
redbench_krid,rbk_0722_job_19d,complete,10,6,58.968,55.825,69.647,1.759
redbench_krid,rbk_0723_job_20a,complete,10,4,176.522,159.654,203.008,16.929
redbench_krid,rbk_0724_job_20b,complete,10,5,114.918,98.000,133.911,6.129
redbench_krid,rbk_0725_job_20c,complete,10,5,126.459,109.889,177.080,10.894
redbench_krid,rbk_0726_job_21a,complete,10,7,35.799,29.836,44.970,3.736
redbench_krid,rbk_0727_job_21b,complete,10,3,35.528,31.047,39.871,4.113
redbench_krid,rbk_0728_job_21c,complete,10,5,37.322,31.158,40.543,1.213
redbench_krid,rbk_0729_job_22a,complete,10,2,112.347,99.374,124.196,5.344
redbench_krid,rbk_0730_job_22b,complete,10,2,102.134,97.274,111.100,7.933
redbench_krid,rbk_0731_job_22c,complete,10,5,153.257,118.164,159.087,8.454
redbench_krid,rbk_0732_job_22d,complete,10,12,135.783,122.414,153.711,10.502
redbench_krid,rbk_0733_job_23a,complete,10,4,51.609,45.574,54.322,5.108
redbench_krid,rbk_0734_job_23b,complete,10,4,59.766,54.123,67.885,4.265
redbench_krid,rbk_0735_job_23c,complete,10,12,55.496,53.035,59.391,2.482
redbench_krid,rbk_0736_job_24a,complete,10,2,68.476,58.940,70.795,4.260
redbench_krid,rbk_0737_job_24b,complete,10,8,36.799,35.704,40.159,1.037
redbench_krid,rbk_0738_job_25a,complete,10,10,130.543,126.763,144.518,6.757
redbench_krid,rbk_0739_job_25b,complete,10,7,48.106,46.452,54.586,1.239
redbench_krid,rbk_0740_job_25c,complete,10,7,204.292,194.548,214.051,7.888
redbench_krid,rbk_0741_job_26a,complete,10,1,112.707,102.468,119.356,5.618
redbench_krid,rbk_0742_job_26b,complete,10,55,78.029,73.590,82.718,4.544
redbench_krid,rbk_0743_job_26c,complete,10,71,126.666,113.691,141.826,9.420
redbench_krid,rbk_0744_job_27b,complete,10,2,30.273,29.179,40.190,5.086
redbench_krid,rbk_0745_job_27c,complete,10,5,37.942,29.375,52.727,6.149
redbench_krid,rbk_0746_job_30a,complete,10,2,108.412,95.998,117.700,6.076
redbench_krid,rbk_0747_job_30b,complete,10,4,55.444,52.958,59.636,3.427
redbench_krid,rbk_0748_job_30c,complete,10,7,168.150,149.182,174.538,11.159
redbench_krid,rbk_0749_job_31a,complete,10,2,139.108,133.177,146.088,5.798
redbench_krid,rbk_0750_job_31b,complete,10,3,62.593,61.493,74.062,1.340
redbench_krid,rbk_0751_job_31c,complete,10,6,188.998,163.112,193.607,5.978
redbench_krid,rbk_0752_job_7a,complete,10,56,51.157,45.993,52.902,1.435
redbench_krid,rbk_0753_job_7b,complete,10,55,37.272,34.379,38.425,2.213
redbench_krid,rbk_0754_job_7c,complete,10,52,492.205,467.999,516.219,27.966
redbench_krid,rbk_0755_job_8a,complete,10,24,61.196,50.720,80.491,9.857
redbench_krid,rbk_0756_job_8b,complete,10,41,81.094,71.698,89.448,8.436
