variant,tier,engine,query_id,median_ms,n_success
skew_only,medium,cedardb,query_union_U20,16201.5,10
skew_only,medium,cedardb,query_union_U200,186419.0,10
skew_only,medium,duckdb,query_1,120.0,10
skew_only,medium,duckdb,query_2,324.5,10
skew_only,medium,duckdb,query_3,827.5,10
skew_only,medium,duckdb,query_4,250.5,10
skew_only,medium,duckdb,query_5,254.0,10
skew_only,medium,duckdb,query_6,402.5,10
skew_only,medium,duckdb,query_7,128.5,10
skew_only,medium,duckdb,query_8,287.5,10
skew_only,medium,duckdb,query_9,228.0,10
skew_only,medium,duckdb,query_10,557.0,10
skew_only,medium,duckdb,query_11,234.0,10
skew_only,medium,duckdb,query_12,209.0,10
skew_only,medium,duckdb,query_13,135.0,10
skew_only,medium,duckdb,query_14,181.5,10
skew_only,medium,duckdb,query_15,202.0,10
skew_only,medium,duckdb,query_17,218.0,10
skew_only,medium,duckdb,query_18,219.0,10
skew_only,medium,duckdb,query_20,461.5,10
skew_only,medium,duckdb,query_21,910.0,10
skew_only,medium,duckdb,query_22,254.5,10
skew_only,medium,duckdb,query_23,674.5,10
skew_only,medium,duckdb,query_24,192.0,10
skew_only,medium,duckdb,query_25,137.5,10
skew_only,medium,duckdb,query_26,331.5,10
skew_only,medium,duckdb,query_27,203.0,10
skew_only,medium,duckdb,query_28,292.5,10
skew_only,medium,duckdb,query_30,336.5,10
skew_only,medium,duckdb,query_31,232.0,10
skew_only,medium,duckdb,query_32,268.5,10
skew_only,medium,duckdb,query_33,300.0,10
skew_only,medium,duckdb,query_35,711.5,10
skew_only,medium,duckdb,query_36,275.5,10
skew_only,medium,duckdb,query_37,288.5,10
skew_only,medium,duckdb,query_39,364.0,10
skew_only,medium,duckdb,query_40,115.0,10
skew_only,medium,duckdb,query_41,369.0,10
skew_only,medium,duckdb,query_42,500.5,10
skew_only,medium,duckdb,query_43,361.0,10
skew_only,medium,duckdb,query_44,157.5,10
skew_only,medium,duckdb,query_45,289.0,10
skew_only,medium,duckdb,query_46,1407.0,10
skew_only,medium,duckdb,query_47,605.0,10
skew_only,medium,duckdb,query_48,429.0,10
skew_only,medium,duckdb,query_49,158.0,10
skew_only,medium,duckdb,query_50,252.0,10
skew_only,medium,duckdb,query_51,451.0,10
skew_only,medium,duckdb,query_52,261.0,10
skew_only,medium,duckdb,query_53,330.0,10
skew_only,medium,duckdb,query_54,284.0,10
skew_only,medium,duckdb,query_55,444.0,10
skew_only,medium,duckdb,query_56,262.0,10
skew_only,medium,duckdb,query_57,193.0,10
skew_only,medium,duckdb,query_58,236.5,10
skew_only,medium,duckdb,query_59,300.5,10
skew_only,medium,duckdb,query_60,265.0,10
skew_only,medium,duckdb,query_61,282.0,10
skew_only,medium,duckdb,query_62,125.0,10
skew_only,medium,duckdb,query_63,521.5,10
skew_only,medium,duckdb,query_64,159.5,10
skew_only,medium,duckdb,query_65,115.5,10
skew_only,medium,duckdb,query_66,255.5,10
skew_only,medium,duckdb,query_67,181.0,10
skew_only,medium,duckdb,query_68,412.5,10
skew_only,medium,duckdb,query_69,570.5,10
skew_only,medium,duckdb,query_70,261.5,10
skew_only,medium,duckdb,query_71,445.0,10
skew_only,medium,duckdb,query_73,261.5,10
skew_only,medium,duckdb,query_74,270.0,10
skew_only,medium,duckdb,query_75,182.0,10
skew_only,medium,duckdb,query_76,339.0,10
skew_only,medium,duckdb,query_77,286.0,10
skew_only,medium,duckdb,query_79,206.5,10
skew_only,medium,duckdb,query_80,123.5,10
skew_only,medium,duckdb,query_81,285.0,10
skew_only,medium,duckdb,query_82,172.5,10
skew_only,medium,duckdb,query_83,256.0,10
skew_only,medium,duckdb,query_84,263.0,10
skew_only,medium,duckdb,query_85,200.5,10
skew_only,medium,duckdb,query_86,170.0,10
skew_only,medium,duckdb,query_87,347.5,10
skew_only,medium,duckdb,query_88,263.5,10
skew_only,medium,duckdb,query_89,315.5,10
skew_only,medium,duckdb,query_91,297.5,10
skew_only,medium,duckdb,query_92,279.5,10
skew_only,medium,duckdb,query_93,563.5,10
skew_only,medium,duckdb,query_94,260.0,10
skew_only,medium,duckdb,query_95,288.5,10
skew_only,medium,duckdb,query_97,221.5,10
skew_only,medium,duckdb,query_98,358.5,10
skew_only,medium,duckdb,query_99,302.0,10
skew_only,medium,duckdb,query_union_U2,178.0,10
skew_only,medium,duckdb,query_union_U5,267.5,10
skew_only,medium,duckdb,query_union_U10,558.5,10
skew_only,medium,duckdb,query_union_U20,1135.0,10
skew_only,medium,duckdb,query_union_U200,10708.0,10
skew_only,medium,monetdb,query_1,35.0,10
skew_only,medium,monetdb,query_2,305.0,10
skew_only,medium,monetdb,query_3,5216.0,10
skew_only,medium,monetdb,query_4,113.0,10
skew_only,medium,monetdb,query_5,6758.0,10
skew_only,medium,monetdb,query_6,7886.0,10
skew_only,medium,monetdb,query_7,58.0,10
skew_only,medium,monetdb,query_8,142.5,10
skew_only,medium,monetdb,query_9,800.0,10
skew_only,medium,monetdb,query_10,10762.0,10
skew_only,medium,monetdb,query_11,15.5,10
skew_only,medium,monetdb,query_12,121.0,10
skew_only,medium,monetdb,query_13,65.5,10
skew_only,medium,monetdb,query_14,396.5,10
skew_only,medium,monetdb,query_15,75.0,10
skew_only,medium,monetdb,query_17,258.0,10
skew_only,medium,monetdb,query_18,48.5,10
skew_only,medium,monetdb,query_20,766.5,10
skew_only,medium,monetdb,query_21,14.0,10
skew_only,medium,monetdb,query_22,130.0,10
skew_only,medium,monetdb,query_23,311.5,10
skew_only,medium,monetdb,query_24,152.5,10
skew_only,medium,monetdb,query_25,80.5,10
skew_only,medium,monetdb,query_26,630.5,10
skew_only,medium,monetdb,query_27,77.0,10
skew_only,medium,monetdb,query_28,278.5,10
skew_only,medium,monetdb,query_30,829.0,10
skew_only,medium,monetdb,query_31,50.5,10
skew_only,medium,monetdb,query_32,136.0,10
skew_only,medium,monetdb,query_33,131.5,10
skew_only,medium,monetdb,query_35,15460.0,10
skew_only,medium,monetdb,query_36,94.5,10
skew_only,medium,monetdb,query_37,126.5,10
skew_only,medium,monetdb,query_39,163.5,10
skew_only,medium,monetdb,query_40,42.0,10
skew_only,medium,monetdb,query_41,1380.0,10
skew_only,medium,monetdb,query_42,597.5,10
skew_only,medium,monetdb,query_43,3484.5,10
skew_only,medium,monetdb,query_44,43.5,10
skew_only,medium,monetdb,query_45,175.5,10
skew_only,medium,monetdb,query_46,9522.5,10
skew_only,medium,monetdb,query_47,941.0,10
skew_only,medium,monetdb,query_48,3256.0,10
skew_only,medium,monetdb,query_49,116.0,10
skew_only,medium,monetdb,query_50,939.0,10
skew_only,medium,monetdb,query_51,1636.5,10
skew_only,medium,monetdb,query_52,1159.0,10
skew_only,medium,monetdb,query_53,781.5,10
skew_only,medium,monetdb,query_54,1127.5,10
skew_only,medium,monetdb,query_55,4977.5,10
skew_only,medium,monetdb,query_56,120.5,10
skew_only,medium,monetdb,query_57,68.0,10
skew_only,medium,monetdb,query_58,156.0,10
skew_only,medium,monetdb,query_59,116.0,10
skew_only,medium,monetdb,query_60,153.5,10
skew_only,medium,monetdb,query_61,150.0,10
skew_only,medium,monetdb,query_62,24.0,10
skew_only,medium,monetdb,query_63,140.0,10
skew_only,medium,monetdb,query_64,55.5,10
skew_only,medium,monetdb,query_65,55.5,10
skew_only,medium,monetdb,query_66,91.5,10
skew_only,medium,monetdb,query_67,106.0,10
skew_only,medium,monetdb,query_68,3276.0,10
skew_only,medium,monetdb,query_69,14739.5,10
skew_only,medium,monetdb,query_70,169.0,10
skew_only,medium,monetdb,query_71,1531.0,10
skew_only,medium,monetdb,query_73,79.5,10
skew_only,medium,monetdb,query_74,85.0,10
skew_only,medium,monetdb,query_75,65.0,10
skew_only,medium,monetdb,query_76,1354.5,10
skew_only,medium,monetdb,query_77,1137.0,10
skew_only,medium,monetdb,query_79,75.0,10
skew_only,medium,monetdb,query_80,31.5,10
skew_only,medium,monetdb,query_81,98.5,10
skew_only,medium,monetdb,query_82,48.5,10
skew_only,medium,monetdb,query_83,38.5,10
skew_only,medium,monetdb,query_84,1631.0,10
skew_only,medium,monetdb,query_85,83.5,10
skew_only,medium,monetdb,query_86,1073.5,10
skew_only,medium,monetdb,query_87,2449.0,10
skew_only,medium,monetdb,query_88,93.5,10
skew_only,medium,monetdb,query_89,221.0,10
skew_only,medium,monetdb,query_91,105.0,10
skew_only,medium,monetdb,query_92,80.0,10
skew_only,medium,monetdb,query_93,3338.0,10
skew_only,medium,monetdb,query_94,488.0,10
skew_only,medium,monetdb,query_95,88.0,10
skew_only,medium,monetdb,query_97,39.0,10
skew_only,medium,monetdb,query_98,810.0,10
skew_only,medium,monetdb,query_99,86.0,10
skew_only,medium,monetdb,query_union_U2,1027.0,10
skew_only,medium,monetdb,query_union_U5,2555.0,10
skew_only,medium,monetdb,query_union_U10,7126.0,10
skew_only,medium,monetdb,query_union_U20,15318.5,10
skew_only,medium,monetdb,query_union_U200,215596.0,10
sparsity_only,medium,cedardb,query_1,44.0,10
sparsity_only,medium,cedardb,query_2,435.5,10
sparsity_only,medium,cedardb,query_3,678.5,10
sparsity_only,medium,cedardb,query_4,108.0,10
sparsity_only,medium,cedardb,query_5,125.0,10
sparsity_only,medium,cedardb,query_6,128.5,10
sparsity_only,medium,cedardb,query_7,68.0,10
sparsity_only,medium,cedardb,query_8,115.0,10
sparsity_only,medium,cedardb,query_9,136.5,10
sparsity_only,medium,cedardb,query_10,339.5,10
sparsity_only,medium,cedardb,query_11,87.0,10
sparsity_only,medium,cedardb,query_12,109.5,10
sparsity_only,medium,cedardb,query_13,50.5,10
sparsity_only,medium,cedardb,query_14,124.5,10
sparsity_only,medium,cedardb,query_15,58.0,10
sparsity_only,medium,cedardb,query_17,73.0,10
sparsity_only,medium,cedardb,query_18,86.0,10
sparsity_only,medium,cedardb,query_20,152.5,10
sparsity_only,medium,cedardb,query_21,103.0,10
sparsity_only,medium,cedardb,query_22,107.5,10
sparsity_only,medium,cedardb,query_23,131.0,10
sparsity_only,medium,cedardb,query_24,106.5,10
sparsity_only,medium,cedardb,query_25,63.5,10
sparsity_only,medium,cedardb,query_26,89.0,10
sparsity_only,medium,cedardb,query_27,86.0,10
sparsity_only,medium,cedardb,query_28,104.5,10
sparsity_only,medium,cedardb,query_30,372.5,10
sparsity_only,medium,cedardb,query_31,85.5,10
sparsity_only,medium,cedardb,query_32,212.5,10
sparsity_only,medium,cedardb,query_33,83.5,10
sparsity_only,medium,cedardb,query_35,688.0,10
sparsity_only,medium,cedardb,query_36,198.0,10
sparsity_only,medium,cedardb,query_37,147.5,10
sparsity_only,medium,cedardb,query_39,81.0,10
sparsity_only,medium,cedardb,query_40,49.0,10
sparsity_only,medium,cedardb,query_41,193.5,10
sparsity_only,medium,cedardb,query_42,413.5,10
sparsity_only,medium,cedardb,query_43,50.0,10
sparsity_only,medium,cedardb,query_44,61.5,10
sparsity_only,medium,cedardb,query_45,201.5,10
sparsity_only,medium,cedardb,query_46,11855.0,10
sparsity_only,medium,cedardb,query_47,317.5,10
sparsity_only,medium,cedardb,query_48,451.0,10
sparsity_only,medium,cedardb,query_49,105.5,10
sparsity_only,medium,cedardb,query_50,108.5,10
sparsity_only,medium,cedardb,query_51,188.0,10
sparsity_only,medium,cedardb,query_52,123.5,10
sparsity_only,medium,cedardb,query_53,110.0,10
sparsity_only,medium,cedardb,query_54,2087.5,10
sparsity_only,medium,cedardb,query_55,1706.0,10
sparsity_only,medium,cedardb,query_56,133.5,10
sparsity_only,medium,cedardb,query_57,60.5,10
sparsity_only,medium,cedardb,query_58,82.0,10
sparsity_only,medium,cedardb,query_59,153.0,10
sparsity_only,medium,cedardb,query_60,63.0,10
sparsity_only,medium,cedardb,query_61,84.0,10
sparsity_only,medium,cedardb,query_62,68.0,10
sparsity_only,medium,cedardb,query_63,103.0,10
sparsity_only,medium,cedardb,query_64,53.0,10
sparsity_only,medium,cedardb,query_65,53.0,10
sparsity_only,medium,cedardb,query_66,95.0,10
sparsity_only,medium,cedardb,query_67,86.5,10
sparsity_only,medium,cedardb,query_68,147.0,10
sparsity_only,medium,cedardb,query_69,2584.5,10
sparsity_only,medium,cedardb,query_70,1049.0,10
sparsity_only,medium,cedardb,query_71,228.0,10
sparsity_only,medium,cedardb,query_73,78.0,10
sparsity_only,medium,cedardb,query_74,63.0,10
sparsity_only,medium,cedardb,query_75,93.0,10
sparsity_only,medium,cedardb,query_76,197.5,10
sparsity_only,medium,cedardb,query_77,1886.0,10
sparsity_only,medium,cedardb,query_79,59.5,10
sparsity_only,medium,cedardb,query_80,55.0,10
sparsity_only,medium,cedardb,query_81,96.0,10
sparsity_only,medium,cedardb,query_82,71.0,10
sparsity_only,medium,cedardb,query_83,104.5,10
sparsity_only,medium,cedardb,query_84,146.5,10
sparsity_only,medium,cedardb,query_85,162.0,10
sparsity_only,medium,cedardb,query_86,85.0,10
sparsity_only,medium,cedardb,query_87,115.5,10
sparsity_only,medium,cedardb,query_88,125.5,10
sparsity_only,medium,cedardb,query_89,104.0,10
sparsity_only,medium,cedardb,query_91,68.0,10
sparsity_only,medium,cedardb,query_92,60.0,10
sparsity_only,medium,cedardb,query_93,263.0,10
sparsity_only,medium,cedardb,query_94,112.5,10
sparsity_only,medium,cedardb,query_95,74.5,10
sparsity_only,medium,cedardb,query_97,43.5,10
sparsity_only,medium,cedardb,query_98,141.0,10
sparsity_only,medium,cedardb,query_99,82.5,10
sparsity_only,medium,cedardb,query_union_U2,926.0,10
sparsity_only,medium,cedardb,query_union_U5,2269.5,10
sparsity_only,medium,cedardb,query_union_U10,7055.5,10
sparsity_only,medium,cedardb,query_union_U20,16396.5,10
sparsity_only,medium,cedardb,query_union_U200,187543.5,10
sparsity_only,medium,duckdb,query_1,119.5,10
sparsity_only,medium,duckdb,query_2,324.5,10
sparsity_only,medium,duckdb,query_3,766.0,10
sparsity_only,medium,duckdb,query_4,232.5,10
sparsity_only,medium,duckdb,query_5,251.0,10
sparsity_only,medium,duckdb,query_6,381.0,10
sparsity_only,medium,duckdb,query_7,123.0,10
sparsity_only,medium,duckdb,query_8,275.5,10
sparsity_only,medium,duckdb,query_9,232.5,10
sparsity_only,medium,duckdb,query_10,527.0,10
sparsity_only,medium,duckdb,query_11,219.0,10
sparsity_only,medium,duckdb,query_12,220.0,10
sparsity_only,medium,duckdb,query_13,136.0,10
sparsity_only,medium,duckdb,query_14,188.5,10
sparsity_only,medium,duckdb,query_15,180.0,10
sparsity_only,medium,duckdb,query_17,216.0,10
sparsity_only,medium,duckdb,query_18,212.5,10
sparsity_only,medium,duckdb,query_20,547.5,10
sparsity_only,medium,duckdb,query_21,894.0,10
sparsity_only,medium,duckdb,query_22,239.0,10
sparsity_only,medium,duckdb,query_23,642.0,10
sparsity_only,medium,duckdb,query_24,198.5,10
sparsity_only,medium,duckdb,query_25,134.5,10
sparsity_only,medium,duckdb,query_26,321.5,10
sparsity_only,medium,duckdb,query_27,194.5,10
sparsity_only,medium,duckdb,query_28,292.5,10
sparsity_only,medium,duckdb,query_30,266.0,10
sparsity_only,medium,duckdb,query_31,226.0,10
sparsity_only,medium,duckdb,query_32,260.5,10
sparsity_only,medium,duckdb,query_33,285.0,10
sparsity_only,medium,duckdb,query_35,1075.5,10
sparsity_only,medium,duckdb,query_36,267.5,10
sparsity_only,medium,duckdb,query_37,319.5,10
sparsity_only,medium,duckdb,query_39,344.5,10
sparsity_only,medium,duckdb,query_40,108.5,10
sparsity_only,medium,duckdb,query_41,357.0,10
sparsity_only,medium,duckdb,query_42,470.5,10
sparsity_only,medium,duckdb,query_43,365.0,10
sparsity_only,medium,duckdb,query_44,159.5,10
sparsity_only,medium,duckdb,query_45,273.0,10
sparsity_only,medium,duckdb,query_46,1255.0,10
sparsity_only,medium,duckdb,query_47,591.0,10
sparsity_only,medium,duckdb,query_48,410.0,10
sparsity_only,medium,duckdb,query_49,158.0,10
sparsity_only,medium,duckdb,query_50,258.5,10
sparsity_only,medium,duckdb,query_51,444.5,10
sparsity_only,medium,duckdb,query_52,249.0,10
sparsity_only,medium,duckdb,query_53,332.0,10
sparsity_only,medium,duckdb,query_54,294.0,10
sparsity_only,medium,duckdb,query_55,1322.5,10
sparsity_only,medium,duckdb,query_56,248.0,10
sparsity_only,medium,duckdb,query_57,192.5,10
sparsity_only,medium,duckdb,query_58,226.0,10
sparsity_only,medium,duckdb,query_59,331.5,10
sparsity_only,medium,duckdb,query_60,271.0,10
sparsity_only,medium,duckdb,query_61,267.0,10
sparsity_only,medium,duckdb,query_62,120.0,10
sparsity_only,medium,duckdb,query_63,497.0,10
sparsity_only,medium,duckdb,query_64,146.0,10
sparsity_only,medium,duckdb,query_65,118.0,10
sparsity_only,medium,duckdb,query_66,260.5,10
sparsity_only,medium,duckdb,query_67,186.0,10
sparsity_only,medium,duckdb,query_68,443.5,10
sparsity_only,medium,duckdb,query_69,568.5,10
sparsity_only,medium,duckdb,query_70,374.0,10
sparsity_only,medium,duckdb,query_71,419.5,10
sparsity_only,medium,duckdb,query_73,252.0,10
sparsity_only,medium,duckdb,query_74,263.5,10
sparsity_only,medium,duckdb,query_75,229.0,10
sparsity_only,medium,duckdb,query_76,311.0,10
sparsity_only,medium,duckdb,query_77,310.5,10
sparsity_only,medium,duckdb,query_79,217.5,10
sparsity_only,medium,duckdb,query_80,114.5,10
sparsity_only,medium,duckdb,query_81,263.5,10
sparsity_only,medium,duckdb,query_82,170.0,10
sparsity_only,medium,duckdb,query_83,254.0,10
sparsity_only,medium,duckdb,query_84,255.5,10
sparsity_only,medium,duckdb,query_85,207.0,10
sparsity_only,medium,duckdb,query_86,166.0,10
sparsity_only,medium,duckdb,query_87,323.5,10
sparsity_only,medium,duckdb,query_88,265.5,10
sparsity_only,medium,duckdb,query_89,276.5,10
sparsity_only,medium,duckdb,query_91,299.5,10
sparsity_only,medium,duckdb,query_92,285.5,10
sparsity_only,medium,duckdb,query_93,564.0,10
sparsity_only,medium,duckdb,query_94,259.5,10
sparsity_only,medium,duckdb,query_95,264.0,10
sparsity_only,medium,duckdb,query_97,226.0,10
sparsity_only,medium,duckdb,query_98,337.5,10
sparsity_only,medium,duckdb,query_99,337.0,10
sparsity_only,medium,duckdb,query_union_U2,171.5,10
sparsity_only,medium,duckdb,query_union_U5,262.5,10
sparsity_only,medium,duckdb,query_union_U10,535.5,10
sparsity_only,medium,duckdb,query_union_U20,1095.0,10
sparsity_only,medium,duckdb,query_union_U200,10645.0,10
sparsity_only,medium,monetdb,query_1,35.5,10
sparsity_only,medium,monetdb,query_2,300.5,10
sparsity_only,medium,monetdb,query_3,5861.0,10
sparsity_only,medium,monetdb,query_4,110.0,10
sparsity_only,medium,monetdb,query_5,6893.0,10
sparsity_only,medium,monetdb,query_6,7095.0,10
sparsity_only,medium,monetdb,query_7,58.0,10
sparsity_only,medium,monetdb,query_8,158.0,10
sparsity_only,medium,monetdb,query_9,824.5,10
sparsity_only,medium,monetdb,query_10,10826.5,10
sparsity_only,medium,monetdb,query_11,16.0,10
sparsity_only,medium,monetdb,query_12,126.0,10
sparsity_only,medium,monetdb,query_13,58.5,10
sparsity_only,medium,monetdb,query_14,485.0,10
sparsity_only,medium,monetdb,query_15,78.0,10
sparsity_only,medium,monetdb,query_17,301.5,10
sparsity_only,medium,monetdb,query_18,49.0,10
sparsity_only,medium,monetdb,query_20,890.0,10
sparsity_only,medium,monetdb,query_21,15.5,10
sparsity_only,medium,monetdb,query_22,110.5,10
sparsity_only,medium,monetdb,query_23,304.0,10
sparsity_only,medium,monetdb,query_24,122.5,10
sparsity_only,medium,monetdb,query_25,80.5,10
sparsity_only,medium,monetdb,query_26,673.5,10
sparsity_only,medium,monetdb,query_27,73.0,10
sparsity_only,medium,monetdb,query_28,276.5,10
sparsity_only,medium,monetdb,query_30,362.5,10
sparsity_only,medium,monetdb,query_31,49.0,10
sparsity_only,medium,monetdb,query_32,134.5,10
sparsity_only,medium,monetdb,query_33,143.0,10
sparsity_only,medium,monetdb,query_35,14999.0,10
sparsity_only,medium,monetdb,query_36,86.5,10
sparsity_only,medium,monetdb,query_37,240.5,10
sparsity_only,medium,monetdb,query_39,157.0,10
sparsity_only,medium,monetdb,query_40,28.5,10
